ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,ygopop RCA,Record Count,Slug Detailed Occupation,Geography,ID Geography,Slug Geography
537062,"Laborers & freight, stock, & material movers, hand",2016,2016,TRUE,TRUE,63858,6157.289752,27925.40139,2845.766297,0.974156735,512,laborers-freight-stock-material-movers-hand,New Jersey,04000US34,new-jersey
37201X,Janitors & building cleaners,2016,2016,TRUE,TRUE,65776,6247.639858,27805.8657,2467.157773,0.916890426,568,janitors-building-cleaners,New Jersey,04000US34,new-jersey
434071,File clerks,2018,2018,TRUE,TRUE,4846,1708.138819,27757.51981,7435.046391,0.836050646,48,file-clerks,New Jersey,04000US34,new-jersey
519111,Packaging & filling machine operators & tenders,2018,2018,TRUE,TRUE,10441,2505.654926,27705.79255,3814.285157,1.333300737,72,packaging-filling-machine-operators-tenders,New Jersey,04000US34,new-jersey
512090,Miscellaneous assemblers & fabricators,2016,2016,TRUE,TRUE,12372,2726.846195,27636.92879,4607.526125,0.414517713,106,miscellaneous-assemblers-fabricators,New Jersey,04000US34,new-jersey
439051,"Mail clerks & mail machine operators, except postal service",2016,2016,TRUE,TRUE,2894,1320.309867,27636.04354,4237.447637,1.260081656,21,mail-clerks-mail-machine-operators-except-postal-service,New Jersey,04000US34,new-jersey
512090,Miscellaneous assemblers & fabricators,2015,2015,TRUE,TRUE,8460,2255.909321,27532.074,4771.195937,0.278254057,79,miscellaneous-assemblers-fabricators,New Jersey,04000US34,new-jersey
311010,"Nursing, psychiatric, & home health aides",2015,2015,TRUE,TRUE,59600,5951.015554,27516.85206,2871.989941,1.012216845,494,nursing-psychiatric-home-health-aides,New Jersey,04000US34,new-jersey
533020,Bus drivers,2014,2014,TRUE,TRUE,27661,4069.779797,27410.02473,2870.5164,1.62477215,242,bus-drivers,New Jersey,04000US34,new-jersey
452041,"Graders & sorters, agricultural products",2018,2018,TRUE,TRUE,1554,967.6588537,27397.55985,13086.97049,0.98644077,6,graders-sorters-agricultural-products,New Jersey,04000US34,new-jersey
272099,"Entertainers & performers, sports & related workers, all other",2016,2016,TRUE,TRUE,536,568.3681349,27394.36381,34210.23248,0.58941204,6,entertainers-performers-sports-related-workers-all-other,New Jersey,04000US34,new-jersey
399099,"Personal care & service workers, all other ",2015,2015,TRUE,TRUE,4002,1552.408717,27394.27786,9790.76526,1.060426704,29,personal-care-service-workers-all-other-,New Jersey,04000US34,new-jersey
395011,Barbers,2018,2018,TRUE,TRUE,4760,1692.930987,27359.53718,8842.512289,2.012540226,32,barbers,New Jersey,04000US34,new-jersey
432021,Telephone operators,2014,2014,TRUE,TRUE,1056,797.7227956,27334.52462,17273.51252,0.906465067,8,telephone-operators,New Jersey,04000US34,new-jersey
519111,Packaging & filling machine operators & tenders,2015,2015,TRUE,TRUE,7351,2103.135116,27301.3137,6270.447568,0.962488936,57,packaging-filling-machine-operators-tenders,New Jersey,04000US34,new-jersey
4520XX,"Miscellaneous agricultural workers, including animal breeders",2015,2015,TRUE,TRUE,5155,1761.660128,27287.87255,5440.061783,0.212249864,51,miscellaneous-agricultural-workers-including-animal-breeders,New Jersey,04000US34,new-jersey
434071,File clerks,2014,2014,TRUE,TRUE,8306,2235.321449,27239.62328,5222.417571,0.998989778,82,file-clerks,New Jersey,04000US34,new-jersey
319097,Phlebotomists,2016,2016,TRUE,TRUE,2788,1295.920674,27179.54197,5640.175688,0.914364994,21,phlebotomists,New Jersey,04000US34,new-jersey
434071,File clerks,2015,2015,TRUE,TRUE,8087,2205.715637,27129.8207,6756.594741,1.115753349,92,file-clerks,New Jersey,04000US34,new-jersey
319092,Medical assistants,2014,2014,TRUE,TRUE,18324,3316.144953,27121.96638,2375.307501,1.211783453,152,medical-assistants,New Jersey,04000US34,new-jersey
372012,Maids & housekeeping cleaners,2018,2018,TRUE,TRUE,31075,4312.363954,27093.60875,5125.602464,0.919740559,239,maids-housekeeping-cleaners,New Jersey,04000US34,new-jersey
373011,Landscaping and groundskeeping workers,2018,2018,TRUE,TRUE,22063,3637.450758,27087.09101,4091.703167,0.786721437,169,landscaping-and-groundskeeping-workers,New Jersey,04000US34,new-jersey
37201X,Janitors & building cleaners,2015,2015,TRUE,TRUE,62729,6102.92167,26895.79523,2021.868646,0.899963055,567,janitors-building-cleaners,New Jersey,04000US34,new-jersey
311010,"Nursing, psychiatric, & home health aides",2014,2014,TRUE,TRUE,56460,5794.290808,26856.68039,2010.620626,0.941835413,457,nursing-psychiatric-home-health-aides,New Jersey,04000US34,new-jersey
396010,"Baggage porters, bellhops, & concierges",2017,2017,TRUE,TRUE,2956,1334.378439,26850.28383,6558.870057,1.065325512,24,baggage-porters-bellhops-concierges,New Jersey,04000US34,new-jersey
312020,Physical therapist assistants & aides,2015,2015,TRUE,TRUE,2079,1119.165657,26848.75709,12427.69915,0.817142645,21,physical-therapist-assistants-aides,New Jersey,04000US34,new-jersey
311010,"Nursing, psychiatric, & home health aides",2017,2017,TRUE,TRUE,59318,5938.537324,26786.24608,1843.84959,1.012258574,455,nursing-psychiatric-home-health-aides,New Jersey,04000US34,new-jersey
399099,"Personal care & service workers, all other ",2017,2017,TRUE,TRUE,3166,1380.930245,26780.28395,10203.60337,0.708025798,33,personal-care-service-workers-all-other-,New Jersey,04000US34,new-jersey
516011,Laundry & drycleaning workers,2018,2018,TRUE,TRUE,4719,1685.632228,26740.84509,4275.448758,1.047355386,35,laundry-drycleaning-workers,New Jersey,04000US34,new-jersey
537061,Cleaners of vehicles & equipment,2017,2017,TRUE,TRUE,7410,2111.605466,26690.53158,3506.032802,0.710754493,44,cleaners-of-vehicles-equipment,New Jersey,04000US34,new-jersey
373010,Grounds maintenance workers,2016,2016,TRUE,TRUE,27875,4085.554097,26681.63975,2946.600414,0.87282796,218,grounds-maintenance-workers,New Jersey,04000US34,new-jersey
439071,"Office machine operators, except computer",2016,2016,TRUE,TRUE,2114,1128.545407,26651.99054,15863.88042,1.557053664,15,office-machine-operators-except-computer,New Jersey,04000US34,new-jersey
319011,Massage therapists,2016,2016,TRUE,TRUE,3232,1395.22732,26589.94245,5561.187479,0.809888007,28,massage-therapists,New Jersey,04000US34,new-jersey
252010,Preschool & kindergarten teachers,2015,2015,TRUE,TRUE,16398,3137.760812,26583.41883,4082.070456,0.972279873,165,preschool-kindergarten-teachers,New Jersey,04000US34,new-jersey
513099,"Food processing workers, all other",2016,2016,TRUE,TRUE,3166,1380.918764,26502.52527,6248.888468,0.789523331,25,food-processing-workers-all-other,New Jersey,04000US34,new-jersey
433071,Tellers,2014,2014,TRUE,TRUE,13696,2868.540069,26482.73883,3289.897816,1.257291536,127,tellers,New Jersey,04000US34,new-jersey
533011,"Ambulance drivers & attendants, except emergency medical technicians",2015,2015,TRUE,TRUE,1225,859.1705696,26431.57143,14475.05678,3.033003358,6,ambulance-drivers-attendants-except-emergency-medical-technicians,New Jersey,04000US34,new-jersey
519111,Packaging & filling machine operators & tenders,2014,2014,TRUE,TRUE,8334,2239.078483,26428.09359,4965.76065,1.045049757,63,packaging-filling-machine-operators-tenders,New Jersey,04000US34,new-jersey
319091,Dental assistants,2015,2015,TRUE,TRUE,10334,2492.719875,26342.73505,3644.693536,1.145478318,101,dental-assistants,New Jersey,04000US34,new-jersey
5370XX,"Conveyor operators & tenders, & hoist & winch operators",2016,2016,TRUE,TRUE,573,587.6554171,26324.95113,17534.26673,1.228701012,5,conveyor-operators-tenders-hoist-winch-operators,New Jersey,04000US34,new-jersey
473010,"Helpers, construction trades",2018,2018,TRUE,TRUE,1320,891.8575201,26213.11591,6229.797252,1.272566304,5,helpers-construction-trades,New Jersey,04000US34,new-jersey
274021,Photographers,2015,2015,TRUE,TRUE,3838,1520.297256,26133.15763,10661.15853,1.264408836,31,photographers,New Jersey,04000US34,new-jersey
513011,Bakers,2017,2017,TRUE,TRUE,6260,1941.102516,26124.39073,5040.662069,0.920325773,52,bakers,New Jersey,04000US34,new-jersey
537062,"Laborers & freight, stock, & material movers, hand",2014,2014,TRUE,TRUE,66023,6258.564045,26103.29379,2788.418926,1.005240154,509,laborers-freight-stock-material-movers-hand,New Jersey,04000US34,new-jersey
396010,"Baggage porters, bellhops, & concierges",2014,2014,TRUE,TRUE,2979,1339.539801,26103.11078,7487.29589,1.135723915,33,baggage-porters-bellhops-concierges,New Jersey,04000US34,new-jersey
353011,Bartenders,2017,2017,TRUE,TRUE,11281,2604.254151,26067.07411,8752.190339,0.889481898,105,bartenders,New Jersey,04000US34,new-jersey
339091,Crossing guards,2018,2018,TRUE,TRUE,6953,2045.557548,26057.48785,20238.28831,3.927225827,59,crossing-guards,New Jersey,04000US34,new-jersey
312010,Occupational therapy assistants & aides,2016,2016,TRUE,TRUE,271,404.152747,26033.69742,27817.35401,0.441670344,5,occupational-therapy-assistants-aides,New Jersey,04000US34,new-jersey
399030,Recreation & fitness workers,2015,2015,TRUE,TRUE,16849,3180.445983,25995.44276,5172.85684,1.506888666,166,recreation-fitness-workers,New Jersey,04000US34,new-jersey
373010,Grounds maintenance workers,2017,2017,TRUE,TRUE,27068,4026.653147,25972.83453,2759.328227,0.865570424,224,grounds-maintenance-workers,New Jersey,04000US34,new-jersey
351012,Firstline supervisors of food preparation & serving workers,2014,2014,TRUE,TRUE,7666,2147.640817,25940.7228,4883.028211,0.484789692,74,firstline-supervisors-of-food-preparation-serving-workers,New Jersey,04000US34,new-jersey
434121,"Library assistants, clerical",2018,2018,TRUE,TRUE,3527,1457.472728,25931.66601,9377.216022,1.237456196,32,library-assistants-clerical,New Jersey,04000US34,new-jersey
519198,Helpersproduction workers,2018,2018,TRUE,TRUE,4594,1663.181371,25878.69308,7057.751234,3.155746245,36,helpersproduction-workers,New Jersey,04000US34,new-jersey
259040,Teaching assistants,2018,2018,TRUE,TRUE,52860,5610.086708,25842.31381,2416.287972,1.477208466,509,teaching-assistants,New Jersey,04000US34,new-jersey
395012,"Hairdressers, hairstylists, & cosmetologists",2018,2018,TRUE,TRUE,25187,3885.039542,25827.67102,3925.180221,1.498040785,218,hairdressers-hairstylists-cosmetologists,New Jersey,04000US34,new-jersey
419041,Telemarketers,2015,2015,TRUE,TRUE,1607,984.0099921,25783.95084,16672.19037,0.679483538,15,telemarketers,New Jersey,04000US34,new-jersey
319095,Pharmacy aides,2018,2018,TRUE,TRUE,471,532.7967621,25721.05096,12677.72157,0.410478787,6,pharmacy-aides,New Jersey,04000US34,new-jersey
536061,"Transportation attendants, except flight attendants",2016,2016,TRUE,TRUE,2467,1219.082357,25708.64694,14672.4905,2.209033767,17,transportation-attendants-except-flight-attendants,New Jersey,04000US34,new-jersey
533011,"Ambulance drivers & attendants, except emergency medical technicians",2014,2014,TRUE,TRUE,1186,845.3871676,25687.28921,7628.994643,2.369271962,7,ambulance-drivers-attendants-except-emergency-medical-technicians,New Jersey,04000US34,new-jersey
519111,Packaging & filling machine operators & tenders,2016,2016,TRUE,TRUE,10560,2519.797426,25666.81667,3403.156579,1.317436952,69,packaging-filling-machine-operators-tenders,New Jersey,04000US34,new-jersey
537065,Stockers and order fillers,2018,2018,TRUE,TRUE,37154,4711.998771,25650.06462,3398.719615,0.766209367,336,stockers-and-order-fillers,New Jersey,04000US34,new-jersey
272030,Dancers & choreographers,2015,2015,TRUE,TRUE,923,745.8093655,25607.19068,18198.50639,1.809854584,10,dancers-choreographers,New Jersey,04000US34,new-jersey
5140XX,"Model makers, patternmakers, & molding machine setters, metal & plastic",2016,2016,TRUE,TRUE,946,755.0433887,25557.90592,3485.154782,0.7523977,6,model-makers-patternmakers-molding-machine-setters-metal-plastic,New Jersey,04000US34,new-jersey
537064,"Packers & packagers, hand",2018,2018,TRUE,TRUE,27709,4073.711983,25518.84687,2336.043247,1.772840888,219,packers-packagers-hand,New Jersey,04000US34,new-jersey
39509X,Other personal appearance workers,2018,2018,TRUE,TRUE,1606,983.7096406,25485.4477,8447.574629,2.107567119,12,other-personal-appearance-workers,New Jersey,04000US34,new-jersey
516011,Laundry & drycleaning workers,2017,2017,TRUE,TRUE,5661,1846.026352,25482.64282,6325.615993,1.168273922,56,laundry-drycleaning-workers,New Jersey,04000US34,new-jersey
513011,Bakers,2016,2016,TRUE,TRUE,5885,1882.116984,25333.67358,5943.093598,0.873372955,47,bakers,New Jersey,04000US34,new-jersey
537061,Cleaners of vehicles & equipment,2014,2014,TRUE,TRUE,8424,2251.111858,25302.99311,4450.652537,0.800419804,52,cleaners-of-vehicles-equipment,New Jersey,04000US34,new-jersey
516031,Sewing machine operators,2016,2016,TRUE,TRUE,4535,1652.460922,25276.08467,14095.01575,0.90459753,38,sewing-machine-operators,New Jersey,04000US34,new-jersey
319011,Massage therapists,2018,2018,TRUE,TRUE,3787,1510.192476,25263.1418,5131.443176,0.921128462,40,massage-therapists,New Jersey,04000US34,new-jersey
292052,Pharmacy technicians,2018,2018,TRUE,TRUE,10643,2529.717837,25249.11369,3683.19026,0.966547705,103,pharmacy-technicians,New Jersey,04000US34,new-jersey
5350XX,"Sailors & marine oilers, & ship engineers",2017,2017,TRUE,TRUE,1839,1052.624774,25216.49103,15227.12064,1.923133801,14,sailors-marine-oilers-ship-engineers,New Jersey,04000US34,new-jersey
272030,Dancers & choreographers,2018,2018,TRUE,TRUE,893,733.593837,25207.84994,19297.76509,1.969012322,5,dancers-choreographers,New Jersey,04000US34,new-jersey
373010,Grounds maintenance workers,2015,2015,TRUE,TRUE,26800,4006.366115,25162.98664,2935.448395,0.88893187,217,grounds-maintenance-workers,New Jersey,04000US34,new-jersey
516050,"Tailors, dressmakers, & sewers",2017,2017,TRUE,TRUE,2344,1188.327769,25143.44241,7462.826694,1.522106763,18,tailors-dressmakers-sewers,New Jersey,04000US34,new-jersey
395094,Skincare specialists,2018,2018,TRUE,TRUE,2190,1148.647833,25097.32694,13063.74483,1.154332764,25,skincare-specialists,New Jersey,04000US34,new-jersey
435081,Stock clerks & order fillers,2016,2016,TRUE,TRUE,41761,4992.435529,25047.84842,4370.077816,0.843626608,356,stock-clerks-order-fillers,New Jersey,04000US34,new-jersey
513092,Food batchmakers,2014,2014,TRUE,TRUE,1646,995.8739743,24919.31045,11995.03995,0.644928555,14,food-batchmakers,New Jersey,04000US34,new-jersey
519071,Jewelers & precious stone & metal workers,2016,2016,TRUE,TRUE,885,730.2996604,24909.85311,12503.56253,1.229135439,8,jewelers-precious-stone-metal-workers,New Jersey,04000US34,new-jersey
435081,Stock clerks & order fillers,2015,2015,TRUE,TRUE,38003,4764.395847,24840.7902,4668.172051,0.784647575,328,stock-clerks-order-fillers,New Jersey,04000US34,new-jersey
512020,"Electrical, electronics, & electromechanical assemblers",2014,2014,TRUE,TRUE,1662,1000.700572,24789.41697,8067.46104,0.441681632,18,electrical-electronics-electromechanical-assemblers,New Jersey,04000US34,new-jersey
259041,Teacher assistants,2015,2015,TRUE,TRUE,52162,5572.309548,24745.94741,2893.008843,1.753970017,499,teacher-assistants,New Jersey,04000US34,new-jersey
434121,"Library assistants, clerical",2015,2015,TRUE,TRUE,2960,1335.264679,24703.51824,8183.006075,0.955063161,36,library-assistants-clerical,New Jersey,04000US34,new-jersey
434081,"Hotel, motel, & resort desk clerks",2017,2017,TRUE,TRUE,2663,1266.563752,24703.16147,10067.34522,0.593835584,21,hotel-motel-resort-desk-clerks,New Jersey,04000US34,new-jersey
515111,Prepress technicians & workers,2016,2016,TRUE,TRUE,1555,967.9665784,24661.58264,14394.47619,2.142840794,12,prepress-technicians-workers,New Jersey,04000US34,new-jersey
353011,Bartenders,2014,2014,TRUE,TRUE,13290,2825.84046,24643.22144,4693.160449,1.026422219,100,bartenders,New Jersey,04000US34,new-jersey
493090,"Miscellaneous vehicle & mobile equipment mechanics, installers, & repairers",2018,2018,TRUE,TRUE,906,738.9131424,24586.05519,10430.96306,0.362906253,9,miscellaneous-vehicle-mobile-equipment-mechanics-installers-repairers,New Jersey,04000US34,new-jersey
392011,Animal trainers,2015,2015,TRUE,TRUE,385,481.7094833,24585.58182,11184.16,0.456083663,5,animal-trainers,New Jersey,04000US34,new-jersey
399041,Residential advisors,2018,2018,TRUE,TRUE,1429,927.9384195,24547.71728,8906.0251,0.603678164,19,residential-advisors,New Jersey,04000US34,new-jersey
434071,File clerks,2016,2016,TRUE,TRUE,7419,2112.84403,24540.34425,5685.935093,1.087528083,80,file-clerks,New Jersey,04000US34,new-jersey
513011,Bakers,2015,2015,TRUE,TRUE,6930,2042.125401,24453.20851,5981.224626,1.041178873,57,bakers,New Jersey,04000US34,new-jersey
434171,Receptionists & information clerks,2016,2016,TRUE,TRUE,34477,4540.125923,24441.45123,2778.007911,1.011664385,320,receptionists-information-clerks,New Jersey,04000US34,new-jersey
434171,Receptionists & information clerks,2017,2017,TRUE,TRUE,31577,4346.847689,24439.44931,2290.942,0.897844023,318,receptionists-information-clerks,New Jersey,04000US34,new-jersey
272030,Dancers & choreographers,2016,2016,TRUE,TRUE,626,614.2283913,24436.42652,10082.01109,1.595740234,5,dancers-choreographers,New Jersey,04000US34,new-jersey
259041,Teacher assistants,2016,2016,TRUE,TRUE,44975,5179.006177,24423.44685,2200.870378,1.479954313,437,teacher-assistants,New Jersey,04000US34,new-jersey
272011,Actors,2016,2016,TRUE,TRUE,943,753.8454899,24409.80912,15734.70334,0.94790317,10,actors,New Jersey,04000US34,new-jersey
434111,"Interviewers, except eligibility & loan",2015,2015,TRUE,TRUE,2253,1165.034311,24375.73502,10860.83707,0.577238003,28,interviewers-except-eligibility-loan,New Jersey,04000US34,new-jersey
519041,"Extruding, forming, pressing, & compacting machine setters, operators, & tenders",2014,2014,TRUE,TRUE,327,443.9475805,24328.63914,24567.89612,0.34519669,5,extruding-forming-pressing-compacting-machine-setters-operators-tenders,New Jersey,04000US34,new-jersey
